MSSubClass,MSZoning,LotFrontage,log_LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,log_MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,log_BsmtFinSF1,BsmtFinType2,log_BsmtFinSF2,log_BsmtUnfSF,log_TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,log_1stFlrSF,log_2ndFlrSF,log_LowQualFinSF,log_GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,log_GarageArea,GarageQual,GarageCond,PavedDrive,log_WoodDeckSF,log_OpenPorchSF,log_EnclosedPorch,log_3SsnPorch,log_ScreenPorch,log_PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,adjusted_price,log_price,Age,HasBasement,HasGarage,HasFireplace,month_year,sold_during_recession
90,RL,55.0,9.444700778495557,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Gd,Rec,6.842683282238422,LwQ,5.983936280687191,5.983936280687191,7.455298485683291,GasA,TA,Y,SBrkr,7.455298485683291,0.0,0.0,7.455298485683291,0,0,2,0,4,2,TA,8,Typ,0,Not Applicable,Attchd,1976,Unf,2,6.354370040797351,TA,TA,Y,3.713572066704308,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,150900.0,1388280.0,14.143576849126461,30,Yes,Yes,No,Jul 2006,No
60,RL,68.48731081470865,9.077494458642754,Pave,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.700443573390687,Gd,TA,PConc,Gd,TA,No,ALQ,6.650279048587422,Unf,0.0,5.3981627015177525,6.900730664045173,GasA,Ex,Y,SBrkr,6.930494765951626,6.946013991099227,0.0,7.630946580890459,1,0,2,1,3,1,Gd,8,Typ,1,TA,BuiltIn,1999,RFn,2,5.968707559985366,TA,TA,Y,0.0,0.0,0.0,5.1298987149230735,0.0,0.0,0.0,6,2009,WD,Normal,214000.0,1968799.9999999998,14.492935285982462,10,Yes,Yes,Yes,Jun 2009,Yes
90,RL,42.0,8.950532836290382,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Gd,GLQ,7.273092595999522,Unf,0.0,0.0,7.273092595999522,GasA,TA,Y,SBrkr,7.273092595999522,0.0,0.0,7.273092595999522,2,0,2,0,4,2,TA,8,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,N,5.7745515455444085,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,Oth,Abnorml,150000.0,1380000.0,14.137594781770806,30,Yes,No,No,Aug 2007,No
90,RL,100.0,10.12667110305036,Pave,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,7.398174092970465,7.398174092970465,GasA,TA,Y,SBrkr,7.398174092970465,0.0,0.0,7.398174092970465,0,0,2,0,4,2,TA,8,Typ,0,Not Applicable,Attchd,1967,Unf,2,6.3578422665081,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,143000.0,1315600.0,14.089804153406206,40,Yes,Yes,No,Jun 2007,No
20,RL,75.82589996597906,9.573315428463395,Pave,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.295266001439646,TA,TA,CBlock,TA,TA,No,GLQ,4.718498871295094,Rec,5.872117789475416,5.872117789475416,6.709304340258298,GasA,Gd,Y,FuseA,7.20414929203594,0.0,0.0,7.20414929203594,0,1,1,0,3,1,Gd,7,Typ,1,Gd,Basment,1958,RFn,2,6.26530121273771,TA,TA,Y,0.0,4.77912349311153,0.0,0.0,5.455321115357702,0.0,0.0,1,2009,COD,Abnorml,137500.0,1265000.0,14.05058347065728,51,Yes,Yes,Yes,Jan 2009,Yes
50,RM,98.0,9.084890521258767,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,6.9930151229329605,Unf,0.0,0.0,6.9930151229329605,GasA,TA,Y,SBrkr,7.080867896690782,6.331501849893691,4.795790545596741,7.533693709848633,0,0,1,0,2,1,TA,7,Typ,0,Not Applicable,Detchd,1963,Unf,2,6.124683390894205,TA,TA,Y,3.8918202981106265,0.0,5.501258210544727,0.0,0.0,0.0,0.0,9,2009,WD,Normal,124900.0,1149080.0,13.954473050429712,119,Yes,Yes,No,Sept 2009,No
80,RL,70.0,9.007489523929735,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.859812404361672,TA,Gd,CBlock,TA,TA,Av,ALQ,6.618738983517219,BLQ,5.68697535633982,4.634728988229636,7.0431599159883405,GasA,TA,Y,SBrkr,7.0431599159883405,0.0,0.0,7.0431599159883405,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1959,RFn,1,6.680854678790215,TA,TA,Y,4.465908118654584,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal,143000.0,1315600.0,14.089804153406206,47,Yes,Yes,Yes,Mar 2006,No
20,RL,85.0,9.584452402426324,Pave,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.4680601411351315,Gd,TA,PConc,Gd,TA,Av,GLQ,7.170888478512505,Unf,0.0,5.75890177387728,7.388327859577107,GasA,Ex,Y,SBrkr,7.396335293800808,0.0,0.0,7.396335293800808,1,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2002,Fin,3,6.695798917058491,TA,TA,Y,0.0,5.53338948872752,0.0,0.0,0.0,0.0,0.0,11,2007,WD,Normal,270000.0,2484000.0,14.725381124611914,5,Yes,Yes,Yes,Nov 2007,No
60,RL,65.0,9.547312483639047,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.976733742420574,Gd,TA,PConc,Gd,TA,Not Applicable,Unf,0.0,Unf,0.0,6.842683282238422,6.842683282238422,GasA,Ex,Y,SBrkr,6.842683282238422,6.734591659972948,0.0,7.482681828154651,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2002,RFn,2,6.163314804034641,TA,TA,Y,4.976733742420574,4.574710978503383,0.0,0.0,0.0,0.0,0.0,2,2006,WD,Normal,192500.0,1770999.9999999998,14.38705548141755,4,Yes,Yes,Yes,Feb 2006,No
20,RL,78.0,9.144307401371744,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.890609120147166,Unf,0.0,5.19295685089021,7.057897937411856,GasA,TA,Y,SBrkr,7.231287004327616,0.0,0.0,7.231287004327616,1,0,1,1,3,1,Gd,5,Typ,1,TA,Attchd,1972,RFn,2,6.517671272912275,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2010,WD,Normal,197500.0,1816999.9999999998,14.412697897735889,38,Yes,Yes,Yes,Mar 2010,No
20,RL,60.0,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.988961416889864,BLQ,5.0106352940962555,5.762051382780177,6.762729506931879,GasA,Gd,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,1,0,1,0,3,1,Gd,5,Typ,0,Not Applicable,Detchd,1980,RFn,2,6.580639137284949,TA,TA,Y,5.272999558563747,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,129000.0,1186800.0,13.986772010000404,57,Yes,Yes,No,Jul 2007,No
20,RH,60.0,8.962007209588313,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.464588303689961,Unf,0.0,5.236441962829949,6.720220155135295,GasA,Gd,Y,SBrkr,6.873163834212518,0.0,0.0,6.873163834212518,1,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Detchd,1979,Unf,1,5.707110264748875,TA,TA,Y,6.045005314036012,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Abnorml,119900.0,1103080.0,13.913617731622752,41,Yes,Yes,No,Jul 2006,No
85,RL,60.0,8.881975184248867,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,6.493753839851686,Unf,0.0,4.6913478822291435,6.645090969505644,GasA,Gd,Y,SBrkr,6.645090969505644,0.0,0.0,6.645090969505644,0,1,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,1974,Fin,1,5.983936280687191,TA,TA,Y,5.262690188904886,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal,133900.0,1231880.0,14.02405282750131,37,Yes,Yes,No,Apr 2009,Yes
60,RL,71.51676398747509,9.312535884290853,Pave,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.4510384535657,TA,TA,CBlock,TA,TA,Av,ALQ,6.333279628139691,LwQ,5.267858159063328,3.4011973816621555,6.665683717782408,GasA,Ex,Y,SBrkr,7.063903961472068,6.68586094706836,0.0,7.585281078639126,0,1,2,1,4,1,TA,7,Min2,1,Po,Attchd,1969,RFn,2,6.274762021241939,TA,TA,Y,5.723585101952381,5.247024072160486,0.0,0.0,0.0,0.0,400.0,9,2008,WD,Normal,172000.0,1582399.9999999998,14.274453871801851,39,Yes,Yes,Yes,Sept 2008,Yes
90,RL,35.0,9.148571345578551,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,5.5254529391317835,TA,TA,CBlock,Gd,Gd,Gd,GLQ,6.852242569051878,Unf,0.0,0.0,6.852242569051878,GasA,TA,Y,SBrkr,6.8885724595653635,0.0,0.0,6.8885724595653635,0,2,2,0,4,0,TA,4,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2006,WD,AdjLand,127500.0,1173000.0,13.975075980150168,31,Yes,No,No,Oct 2006,No
90,RH,82.0,8.873047798971067,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,6.049733455231958,TA,TA,CBlock,Gd,TA,No,Rec,6.184148890937483,Unf,0.0,6.206575926724928,6.887552571664617,GasA,TA,N,FuseF,6.887552571664617,6.887552571664617,0.0,7.580189417944541,0,0,2,0,4,2,TA,8,Typ,0,Not Applicable,Attchd,1946,Unf,2,6.20050917404269,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,WD,Normal,145000.0,1334000.0,14.103693255082613,61,Yes,Yes,No,Aug 2007,No
160,RM,24.0,7.170888478512505,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,5.655991810819852,Unf,0.0,5.6240175061873385,6.331501849893691,GasA,TA,Y,SBrkr,6.331501849893691,6.505784060128229,0.0,7.114769448366463,0,0,1,1,2,1,TA,5,Typ,1,TA,Attchd,1980,Fin,2,6.137727054086234,TA,TA,Y,5.017279836814924,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal,124000.0,1140800.0,13.947241205219624,29,Yes,Yes,Yes,May 2009,Yes
20,RL,70.0,8.912069097970134,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.035481432524756,Unf,0.0,6.46302945692067,6.964135612418245,GasA,TA,Y,SBrkr,6.964135612418245,0.0,0.0,6.964135612418245,0,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Detchd,1977,Fin,2,6.3578422665081,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2007,WD,Normal,132000.0,1214400.0,14.009761509075075,45,Yes,Yes,No,Apr 2007,No
20,RL,65.0,9.042040056544483,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.551080335043404,Unf,0.0,6.459904454377535,7.198931240688173,GasA,Ex,Y,SBrkr,7.198931240688173,0.0,0.0,7.198931240688173,1,0,2,0,3,1,Gd,6,Typ,0,Not Applicable,Attchd,2003,RFn,2,6.2766434893416445,TA,TA,Y,0.0,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,10,2007,WD,Normal,185000.0,1701999.9999999998,14.34731517565935,4,Yes,Yes,No,Oct 2007,No
160,FV,24.0,7.8528278122817445,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,ALQ,6.405228458030842,Unf,0.0,4.532599493153256,6.546785410760524,GasA,Ex,Y,SBrkr,6.546785410760524,6.580639137284949,0.0,7.256297239690681,1,0,2,1,3,1,Gd,6,Typ,0,Not Applicable,Detchd,1999,Unf,2,6.184148890937483,TA,TA,Y,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,155000.0,1426000.0,14.170384581218405,11,Yes,Yes,No,May 2010,No
20,RL,50.0,8.882946799288174,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,Gd,BLQ,6.546785410760524,Unf,0.0,5.093750200806762,6.755768921984255,GasA,Gd,Y,SBrkr,6.755768921984255,0.0,0.0,6.755768921984255,1,0,1,0,2,1,TA,4,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,4.770684624465665,0.0,0.0,0.0,0.0,0.0,0.0,2,2010,WD,Normal,116500.0,1071800.0,13.88485096905234,52,Yes,No,No,Feb 2010,No
60,RL,73.02104418360739,9.411483683010726,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.052089168924417,TA,Gd,CBlock,Gd,Gd,No,ALQ,6.799055862058796,Unf,0.0,6.075346031088684,7.193685818395112,GasA,TA,Y,SBrkr,7.341483852363161,7.193685818395112,0.0,7.96311205897929,1,0,2,1,4,1,TA,11,Typ,1,TA,Attchd,1977,Fin,2,6.429719478039138,TA,TA,Y,6.311734809152915,5.645446897643238,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,272000.0,2502400.0,14.732761228949418,31,Yes,Yes,Yes,Jul 2008,Yes
160,RL,24.0,7.744569809354496,Pave,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,6.322565239927284,Unf,0.0,5.517452896464707,6.690842277418564,GasA,TA,Y,SBrkr,6.690842277418564,6.61338421837956,0.0,7.3453648404168685,1,0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1976,Unf,2,6.089044875446846,TA,TA,Y,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,0.0,7,2007,WD,Normal,155000.0,1426000.0,14.170384581218405,31,Yes,Yes,Yes,Jul 2007,No
20,RL,122.0,9.386308454797962,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,7.496097345175956,7.496097345175956,GasA,Ex,Y,SBrkr,7.496097345175956,0.0,0.0,7.496097345175956,0,0,2,0,2,1,Ex,7,Typ,0,Not Applicable,Attchd,2007,Fin,2,6.555356891810665,TA,TA,Y,5.666426688112432,4.919980925828125,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal,239000.0,2198800.0,14.603422769762062,2,Yes,Yes,No,May 2009,Yes
60,RL,80.0,9.334061298965942,Pave,Reg,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.8066624897703196,Gd,TA,PConc,Gd,TA,No,GLQ,6.437751649736401,Unf,0.0,5.267858159063328,6.706862336602747,GasA,Ex,Y,SBrkr,6.715383386334681,6.976348070447749,0.0,7.546974117516527,1,0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002,Fin,2,6.236369590203704,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,2,2010,WD,Normal,214900.0,1977079.9999999998,14.497132072481895,8,Yes,Yes,Yes,Feb 2010,No
60,RL,65.0,9.233861567017529,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.664409020350408,6.664409020350408,GasA,Ex,Y,SBrkr,6.664409020350408,6.553933404025811,0.0,7.3031700512368,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,2,5.976350909297934,TA,TA,Y,0.0,4.290459441148391,0.0,0.0,0.0,0.0,0.0,7,2007,New,Partial,178900.0,1645879.9999999998,14.31378636112933,2,Yes,Yes,Yes,Jul 2007,No
50,RL,130.0,9.169622538697624,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,6.061456918928017,Unf,0.0,5.707110264748875,6.591673732008658,GasA,Ex,Y,SBrkr,6.884486652042782,5.808142489980444,0.0,7.1770187659099,1,0,1,1,2,1,TA,7,Min2,2,TA,Detchd,1940,Unf,1,5.54907608489522,TA,TA,Y,0.0,4.2626798770413155,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal,160000.0,1472000.0,14.202133257618554,69,Yes,Yes,Yes,Jun 2009,Yes
20,RL,66.70489547814564,8.908018322784887,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.0238805208462765,TA,TA,CBlock,TA,TA,No,ALQ,6.805722553416985,Unf,0.0,5.2832037287379885,7.002155954403621,GasA,TA,Y,SBrkr,7.002155954403621,0.0,0.0,7.002155954403621,1,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1955,Unf,1,5.564520407322694,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,135000.0,1242000.0,14.032234346628217,53,Yes,Yes,No,Jul 2008,Yes
50,RM,50.0,8.68710472813351,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.398594934535208,6.398594934535208,Grav,Fa,N,SBrkr,6.398594934535208,5.910796644040527,0.0,6.876264611890766,0,0,1,0,2,1,TA,6,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Abnorml,37900.0,348680.0,12.76191274308056,99,Yes,No,No,May 2009,Yes
190,RL,75.0,9.247925132303454,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.663439094112067,TA,Fa,CBlock,TA,TA,Gd,ALQ,6.2422232654551655,Unf,0.0,4.330733340286331,6.3784261836515865,GasA,TA,Y,SBrkr,6.999422467507961,0.0,0.0,6.999422467507961,1,0,1,0,2,1,TA,6,Typ,0,Not Applicable,Attchd,1958,RFn,1,5.579729825986222,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,ConLD,Normal,140000.0,1288000.0,14.06860196204365,48,Yes,Yes,No,Mar 2006,No
50,RL,60.0,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.580639137284949,6.580639137284949,GasA,TA,N,FuseA,6.580639137284949,6.159095388491933,0.0,7.084226422097916,0,0,1,1,4,1,TA,6,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2006,WD,Abnorml,135000.0,1242000.0,14.032234346628217,57,Yes,No,No,Dec 2006,No
160,RL,36.0,7.727094484779841,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,4.672828834461906,Gd,TA,PConc,Gd,TA,No,GLQ,6.342121418721152,Unf,0.0,5.288267030694535,6.639875833826536,GasA,Ex,Y,SBrkr,6.639875833826536,6.760414691083428,0.0,7.394493107219038,0,0,2,0,2,1,Gd,6,Typ,0,Not Applicable,BuiltIn,2003,RFn,2,6.163314804034641,TA,TA,Y,0.0,3.332204510175204,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal,173000.0,1591599.9999999998,14.28025098583328,6,Yes,Yes,No,Jul 2009,No
120,RL,55.0,8.973731569708402,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.823286122355687,6.823286122355687,GasA,TA,Y,SBrkr,6.823286122355687,0.0,0.0,6.823286122355687,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1979,Unf,1,5.579729825986222,TA,TA,Y,3.367295829986474,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,WD,Normal,99500.0,915399.9999999999,13.727117499619697,31,Yes,Yes,Yes,Apr 2010,No
20,FV,95.0,9.36220272128543,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,None,4.650958341091008,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,7.264730177929867,7.264730177929867,GasA,Ex,Y,SBrkr,7.264730177929867,0.0,0.0,7.264730177929867,0,0,2,0,3,1,Gd,6,Typ,0,Not Applicable,Attchd,2007,Fin,2,6.175867270105761,TA,TA,Y,0.0,4.795790545596741,0.0,0.0,0.0,0.0,0.0,12,2008,New,Partial,182000.0,1674399.9999999998,14.330966047342606,1,Yes,Yes,No,Dec 2008,Yes
70,RL,60.0,9.342683558963897,Pave,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,6.591673732008658,6.591673732008658,GasA,TA,N,SBrkr,7.036148493750536,6.784457062637643,0.0,7.61085279039525,0,0,1,0,3,1,Gd,8,Typ,0,Not Applicable,Detchd,1997,Unf,2,6.278521424165844,TA,TA,Y,6.234410725718371,4.912654885736052,0.0,0.0,0.0,0.0,0.0,10,2009,WD,Normal,167500.0,1540999.9999999998,14.24794276323131,99,Yes,Yes,No,Oct 2009,No
160,FV,60.51671505325766,7.883069351305753,Pave,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.464588303689961,Unf,0.0,3.4965075614664802,6.513230110912307,GasA,Ex,Y,SBrkr,6.513230110912307,6.565264970035361,0.0,7.232010331664759,1,0,2,1,3,1,Gd,6,Typ,0,Not Applicable,Detchd,2000,Unf,2,6.19644412779452,TA,TA,Y,5.0369526024136295,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Normal,165000.0,1517999.9999999998,14.232904895699024,6,Yes,Yes,No,Apr 2006,No
30,RL,51.0,8.682877107057168,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.089044875446846,6.089044875446846,GasA,TA,Y,FuseA,6.76849321164863,0.0,0.0,6.76849321164863,0,0,1,0,2,1,Fa,4,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2006,WD,Normal,85500.0,786599.9999999999,13.575476410273215,83,Yes,No,No,Aug 2006,No
