MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,log_price,Age,HasBasement,HasGarage,HasFireplace
60,RL,82.0,9.428591977209965,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,6.1463292576688975,Ex,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,7.118826249062078,7.118826249062078,GasA,Ex,Y,SBrkr,7.142827401161621,7.180069874302796,0.0,7.854381210652365,0,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2006,Fin,3,6.502790045915623,TA,TA,Y,5.783825182329737,4.61512051684126,0.0,0.0,0.0,0.0,0.0,7,2006,New,Partial,12.799178471909892,0,Yes,Yes,Yes
190,RM,76.0,8.939974177289633,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,5.8888779583328805,5.8888779583328805,GasA,Gd,Y,SBrkr,6.940222469119639,6.660575149839686,0.0,7.502738210754851,0,0,2,0,4,2,Gd,8,Typ,1,Po,Detchd,1999,Unf,2,6.511745329644728,TA,TA,N,5.84354441703136,0.0,3.713572066704308,0.0,0.0,0.0,0.0,5,2010,WD,Normal,11.849404844423074,110,Yes,Yes,Yes
20,RL,70.0,9.036106025364846,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.700480365792417,Gd,TA,PConc,Gd,TA,Av,GLQ,6.569481420414296,Unf,0.0,6.635946555686647,7.295735072749282,GasA,Ex,Y,SBrkr,7.3031700512368,0.0,0.0,7.3031700512368,1,0,2,0,3,1,Gd,7,Typ,0,Not Applicable,Attchd,2004,RFn,2,6.408528791059498,TA,TA,Y,0.0,3.58351893845611,0.0,4.976733742420574,0.0,0.0,0.0,5,2010,WD,Normal,12.269052139516223,6,Yes,Yes,No
190,RM,70.0,8.630700432209832,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,Fa,Fa,Slab,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,Not Applicable,0.0,0.0,0.0,GasA,Fa,N,SBrkr,5.921578419643816,6.580639137284949,0.0,6.996681488176539,0,0,2,0,3,2,Fa,7,Mod,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,N,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,7,2010,WD,Normal,10.915106645867503,80,No,No,No
20,RL,207.41646635923942,11.65399090524883,Pave,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,5.863631175598097,TA,TA,CBlock,Gd,TA,Gd,GLQ,7.106606137727303,Unf,0.0,6.052089168924417,7.404887575616125,GasA,TA,Y,SBrkr,7.509335266016592,0.0,0.0,7.509335266016592,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1971,Unf,2,6.606650186198215,TA,TA,Y,5.942799375126701,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal,12.618185607609803,36,Yes,Yes,Yes
120,RL,48.0,8.738895704934043,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.176149732573829,Gd,TA,PConc,Gd,TA,No,GLQ,6.761572768804055,Unf,0.0,6.135564891081739,7.1891677384203225,GasA,Ex,Y,SBrkr,7.1891677384203225,0.0,0.0,7.1891677384203225,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006,Fin,2,6.311734809152915,TA,TA,Y,5.262690188904886,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,12,2009,WD,Normal,12.445093483000798,3,Yes,Yes,Yes
60,RL,65.0,9.107088742165708,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,6.591673732008658,6.591673732008658,GasA,Ex,Y,SBrkr,6.591673732008658,6.591673732008658,0.0,7.284134806195205,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2007,Fin,2,5.993961427306569,TA,TA,Y,4.61512051684126,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,7,2007,New,Partial,12.09815887308463,0,Yes,Yes,Yes
20,RL,66.40717335599444,8.876684166614451,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,3.7376696182833684,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.776506992372183,6.776506992372183,GasA,TA,Y,SBrkr,6.807934943699926,0.0,0.0,6.807934943699926,0,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1966,Unf,1,6.013715156042802,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2008,WD,Abnorml,11.60733523953139,42,Yes,Yes,No
30,RL,56.0,8.326274787396764,Pave,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,5.602118820879701,5.602118820879701,GasA,Gd,Y,SBrkr,6.593044534142437,0.0,0.0,6.593044534142437,0,0,1,0,2,1,TA,5,Maj2,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,10.859018228147887,73,Yes,No,No
50,C (all),66.0,9.072571442231286,Pave,Reg,HLS,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0.0,Unf,0.0,6.756932389247553,6.756932389247553,GasA,Gd,Y,SBrkr,6.756932389247553,5.768320995793772,0.0,7.072421900537371,0,0,1,0,2,1,TA,7,Typ,0,Not Applicable,Detchd,1964,RFn,1,5.953243334287785,TA,TA,N,4.23410650459726,0.0,4.59511985013459,0.0,0.0,0.0,0.0,1,2010,WD,Abnorml,11.54031687156214,110,Yes,Yes,No
120,RL,40.0,8.449342524508063,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,6.643789733147672,Unf,0.0,6.135564891081739,7.113956109566034,GasA,Gd,Y,SBrkr,7.113956109566034,0.0,0.0,7.113956109566034,1,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,1988,Fin,2,6.159095388491933,TA,TA,Y,5.1298987149230735,4.795790545596741,0.0,0.0,0.0,0.0,0.0,10,2008,WD,Normal,12.149507585033072,20,Yes,Yes,Yes
190,RL,60.0,9.197660318818809,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.081404364984463,TA,TA,CBlock,TA,TA,Av,ALQ,6.672032945461067,Unf,0.0,5.147494476813453,6.8679744089702925,GasW,TA,N,SBrkr,6.8679744089702925,0.0,0.0,6.8679744089702925,1,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Detchd,1970,Unf,2,6.3578422665081,TA,TA,Y,0.0,5.666426688112432,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,11.767575435251748,36,Yes,Yes,No
60,RL,74.70552461156801,9.511777409660299,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,5.66988092298052,Gd,TA,CBlock,TA,TA,No,GLQ,6.280395838960195,Unf,0.0,5.262690188904886,6.587550014824796,GasA,Ex,Y,SBrkr,6.587550014824796,6.626717749249025,0.0,7.299797366758161,0,0,2,1,3,1,Gd,6,Typ,0,Not Applicable,Attchd,1976,RFn,2,6.16541785423142,TA,TA,Y,0.0,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,3,2010,WD,Normal,11.779136168550774,34,Yes,Yes,No
20,RL,78.0,9.224341891611996,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,5.1647859739235145,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,6.970730078143525,6.970730078143525,GasA,TA,Y,SBrkr,7.208600337960199,0.0,0.0,7.208600337960199,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1974,RFn,2,6.171700597410915,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal,12.013706813470414,35,Yes,Yes,Yes
70,RM,60.0,9.287394001418473,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.577861357721047,6.577861357721047,GasA,Ex,Y,SBrkr,7.3632795869630385,6.88653164253051,0.0,7.845807502637805,0,0,1,1,3,1,TA,8,Typ,0,Not Applicable,Detchd,1996,Unf,2,6.558197802812269,TA,TA,P,0.0,3.8918202981106265,4.969813299576001,0.0,0.0,0.0,0.0,7,2007,WD,Normal,11.979805470779858,117,Yes,Yes,No
20,RL,80.0,9.210440366976517,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,6.98933526597456,Unf,0.0,4.532599493153256,7.0707241072602764,GasA,Gd,Y,SBrkr,7.072421900537371,0.0,0.0,7.072421900537371,0,1,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1973,Unf,2,6.0867747269123065,TA,TA,Y,5.41610040220442,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,WD,Normal,11.964007453736912,35,Yes,Yes,Yes
60,RL,96.0,9.26321741157695,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,6.480044561926653,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.068172000388042,Unf,0.0,4.9344739331306915,7.179307969504034,GasA,Ex,Y,SBrkr,7.189922170745808,6.9975959829819265,0.0,7.791109510610028,1,0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993,RFn,3,6.891625897052253,TA,TA,Y,5.5254529391317835,5.043425116919247,5.37989735354046,0.0,0.0,0.0,0.0,8,2008,WD,Normal,12.739640688812674,15,Yes,Yes,Yes
20,RL,69.0,9.202409001649903,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,6.261491684321042,Unf,0.0,6.1070228877422545,6.879355804460439,GasA,TA,Y,SBrkr,6.879355804460439,0.0,0.0,6.879355804460439,0,0,1,1,3,1,TA,5,Typ,1,Po,Attchd,1969,Unf,1,5.707110264748875,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal,11.763691965388299,37,Yes,Yes,Yes
120,RL,65.62499988595691,8.789355452209982,Pave,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,7.046647277848756,Unf,0.0,6.38856140554563,7.463363045520021,GasA,TA,Y,SBrkr,7.463363045520021,0.0,0.0,7.463363045520021,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1985,RFn,2,6.336825731146441,TA,TA,Y,4.74493212836325,3.367295829986474,5.459585514144159,0.0,0.0,0.0,0.0,12,2006,WD,Normal,12.524530013005734,21,Yes,Yes,Yes
120,RM,62.83450789018025,8.395477432732141,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.135798437050262,Gd,TA,PConc,Gd,TA,Av,GLQ,6.4967749901858625,Unf,0.0,5.231108616854587,6.744059186311348,GasA,Ex,Y,SBrkr,6.744059186311348,0.0,0.0,6.744059186311348,1,0,1,0,1,1,Gd,3,Typ,0,Not Applicable,Attchd,2004,RFn,2,6.042632833682381,TA,TA,Y,5.081404364984463,0.0,0.0,0.0,0.0,0.0,0.0,5,2010,WD,Normal,11.870606902224587,6,Yes,Yes,No
20,RL,70.0,9.002208578282412,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,5.2574953720277815,Unf,0.0,6.513230110912307,6.762729506931879,GasA,Ex,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0,0,1,0,3,1,TA,5,Typ,0,Not Applicable,Detchd,1994,Unf,2,6.139884552226255,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal,11.732069026983156,39,Yes,Yes,No
50,RL,60.0,9.00859131751613,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.848005274576363,6.848005274576363,GasA,Ex,Y,SBrkr,6.905753276311464,6.161207321695077,0.0,7.293697720601438,0,0,2,0,4,1,TA,7,Typ,0,Not Applicable,Detchd,1958,Unf,1,6.3080984415095305,TA,TA,Y,0.0,0.0,0.0,0.0,5.056245805348308,0.0,0.0,5,2008,WD,Normal,11.813037464800539,54,Yes,Yes,No
20,RL,86.0,9.494541392591309,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,5.831882477283517,Ex,TA,PConc,Ex,TA,No,GLQ,7.118826249062078,Unf,0.0,6.142037405587356,7.4377951216719325,GasA,Ex,Y,SBrkr,7.4377951216719325,0.0,0.0,7.4377951216719325,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2007,Fin,3,6.645090969505644,TA,TA,Y,5.793013608384144,4.174387269895637,0.0,0.0,0.0,0.0,0.0,2,2009,WD,Normal,12.676079399771027,2,Yes,Yes,Yes
20,RL,60.0,8.848078421168667,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.929589143389895,BLQ,5.480638923341991,5.5254529391317835,6.762729506931879,GasA,TA,Y,SBrkr,6.762729506931879,0.0,0.0,6.762729506931879,0,0,1,0,3,1,Gd,5,Typ,0,Not Applicable,Detchd,1989,Unf,2,6.493753839851686,TA,TA,Y,4.574710978503383,0.0,0.0,0.0,0.0,0.0,500.0,11,2009,WD,Normal,11.699413330633599,39,Yes,Yes,No
20,RL,85.38434704556967,9.984883190740122,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,5.564520407322694,Gd,Gd,CBlock,Gd,TA,No,GLQ,6.695798917058491,Unf,0.0,4.290459441148391,6.78105762593618,GasA,Ex,Y,SBrkr,7.427144133408616,0.0,0.0,7.427144133408616,1,0,2,0,3,1,Gd,5,Typ,1,Gd,Attchd,1988,Fin,2,6.293419278846481,TA,TA,Y,5.680172609017068,3.8066624897703196,0.0,5.209486152841421,0.0,0.0,0.0,12,2009,WD,Normal,12.310437165348775,21,Yes,Yes,Yes
20,RL,64.0,8.897682313454224,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4.418840607796598,Gd,TA,PConc,Gd,TA,Av,GLQ,6.586171654854675,Unf,0.0,6.2324480165505225,7.117205503164344,GasA,Ex,Y,SBrkr,7.117205503164344,0.0,0.0,7.117205503164344,1,0,2,0,2,1,Gd,6,Typ,0,Not Applicable,Attchd,2007,RFn,2,6.450470422144176,TA,TA,Y,4.890349128221754,0.0,0.0,0.0,0.0,0.0,0.0,2,2009,WD,Normal,12.178192583415596,2,Yes,Yes,No
90,RL,85.0,9.348013177101256,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.564348191467836,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.368339686311381,7.368339686311381,GasA,TA,Y,SBrkr,7.482681828154651,0.0,0.0,7.482681828154651,1,0,2,0,4,2,TA,9,Typ,0,Not Applicable,Detchd,1968,Unf,3,6.790097235513905,TA,TA,Y,0.0,3.258096538021482,0.0,0.0,0.0,0.0,0.0,7,2009,COD,Abnorml,11.608244735642321,51,Yes,Yes,No
30,RM,52.0,8.738895704934043,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.030437921392435,Unf,0.0,6.444131256700441,6.660575149839686,GasA,TA,Y,FuseA,6.744059186311348,0.0,5.8888779583328805,7.097548850614793,0,0,1,0,2,1,TA,5,Typ,0,Not Applicable,Detchd,1962,Unf,2,6.29156913955832,TA,TA,Y,0.0,3.1780538303479458,4.727387818712341,0.0,0.0,0.0,0.0,1,2009,WD,Normal,11.542493975902508,84,Yes,Yes,No
120,RL,39.0,8.592300663903043,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.074116816197362,Unf,0.0,6.030685260261263,7.3752557780097545,GasA,Ex,Y,SBrkr,7.388327859577107,0.0,0.0,7.388327859577107,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1995,RFn,2,6.411818267709897,TA,TA,Y,5.472270673671475,5.030437921392435,0.0,0.0,0.0,0.0,0.0,3,2010,WD,Normal,12.373707715234994,15,Yes,Yes,Yes
80,RL,73.0,9.16858043772795,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.093569770045136,Gd,TA,PConc,Ex,TA,Av,GLQ,6.668228248417403,Unf,0.0,4.418840607796598,6.767343125265392,GasA,Ex,Y,SBrkr,7.044905117129371,0.0,0.0,7.044905117129371,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2003,Fin,2,6.0844994130751715,TA,TA,Y,5.081404364984463,3.1354942159291497,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal,12.141539457711714,4,Yes,Yes,Yes
60,RL,75.0,9.341807134718488,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.313205979041787,Gd,TA,PConc,Gd,TA,Av,ALQ,5.53338948872752,Unf,0.0,6.804614520062624,7.050989447068045,GasA,Ex,Y,SBrkr,7.050989447068045,6.778784897685177,0.0,7.616775808698373,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998,Fin,2,6.295266001439646,TA,TA,Y,5.262690188904886,4.442651256490317,0.0,0.0,0.0,0.0,0.0,7,2008,WD,Normal,12.312686874960354,10,Yes,Yes,Yes
20,RL,80.0,9.210440366976517,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.38856140554563,Unf,0.0,5.602118820879701,6.762729506931879,GasA,Ex,Y,SBrkr,7.0431599159883405,0.0,0.0,7.0431599159883405,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961,RFn,1,5.579729825986222,TA,TA,Y,5.111987788356544,0.0,0.0,0.0,0.0,0.0,400.0,3,2009,WD,Normal,11.786008995353765,48,Yes,Yes,Yes
20,RL,68.778503942953,9.102643796520809,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.855408798609928,6.855408798609928,GasA,TA,Y,SBrkr,6.855408798609928,0.0,0.0,6.855408798609928,0,0,1,0,3,1,TA,6,Typ,0,Not Applicable,Attchd,1968,Unf,1,5.707110264748875,TA,TA,Y,4.997212273764115,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Family,11.58989576532275,39,Yes,Yes,No
75,RM,60.0,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,5.968707559985366,Unf,0.0,6.19644412779452,6.78105762593618,GasW,Fa,N,SBrkr,6.78105762593618,6.790097235513905,0.0,7.478169694159785,0,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914,Unf,2,5.771441123130016,TA,TA,N,0.0,5.834810737062605,0.0,0.0,0.0,0.0,0.0,10,2006,WD,Normal,12.001511614739405,92,Yes,Yes,Yes
90,RL,60.0,9.053101595549691,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,Not Applicable,0.0,0.0,0.0,GasA,Gd,N,FuseF,6.947937068614969,0.0,0.0,6.947937068614969,0,0,2,0,2,2,TA,6,Typ,0,Not Applicable,Detchd,1949,Unf,2,5.993961427306569,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal,11.445727410406752,56,No,Yes,No
60,RL,72.0,9.25569607369698,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.795705775173514,6.795705775173514,GasA,Ex,Y,SBrkr,6.804614520062624,6.803505257608338,0.0,7.496652438168283,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005,Fin,3,6.68586094706836,TA,TA,Y,0.0,4.762173934797756,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal,12.3879816172226,1,Yes,Yes,Yes
90,RL,60.0,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,7.0909098220799835,Unf,0.0,0.0,7.0909098220799835,GasA,TA,Y,SBrkr,7.0909098220799835,0.0,0.0,7.0909098220799835,3,0,3,0,3,1,TA,5,Typ,0,Not Applicable,Not Applicable,1,Not Applicable,0,0.0,Not Applicable,Not Applicable,Y,4.795790545596741,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Alloca,12.095146671399466,22,Yes,No,No
60,RL,65.0,9.139273923542323,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,6.762729506931879,6.762729506931879,GasA,Ex,Y,SBrkr,6.762729506931879,6.762729506931879,0.0,7.455298485683291,0,0,2,1,3,1,Gd,7,Typ,0,Not Applicable,Attchd,2004,RFn,2,6.35088571671474,TA,TA,Y,5.236441962829949,4.04305126783455,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal,12.154784614286667,5,Yes,Yes,No
70,RM,60.0,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,5.579729825986222,5.579729825986222,GasA,Ex,Y,SBrkr,6.645090969505644,6.499787040655854,0.0,7.267525427828172,0,0,2,0,2,1,TA,7,Typ,0,Not Applicable,Detchd,1910,Unf,2,5.8888779583328805,TA,Gd,Y,5.602118820879701,0.0,4.727387818712341,0.0,0.0,0.0,0.0,5,2007,WD,Abnorml,11.790564777297387,97,Yes,Yes,No
20,RL,65.0,8.820108644508608,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,6.725033642166843,Unf,0.0,4.394449154672439,6.816735880594968,GasA,Gd,Y,SBrkr,6.816735880594968,0.0,0.0,6.816735880594968,1,1,1,0,3,1,Gd,5,Typ,0,Not Applicable,Detchd,1962,Unf,1,5.666426688112432,TA,TA,Y,5.1298987149230735,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,WD,Normal,11.863589378812122,47,Yes,Yes,No
